4,RELEASING,497,505,67,67
4,MOVING,497,505,67,67
4,GRASPING,388,754,87,87
4,MOVING,388,754,87,87
4,RELEASING,742,779,62,62
4,MOVING,742,779,62,62
4,GRASPING,71,796,73,73
4,MOVING,71,796,73,73
4,MOVING,610,601,84,84
4,MOVING,439,536,95,95
4,MOVING,456,577,104,104
4,MOVING,700,568,113,113
4,MOVING,410,800,105,105
4,MOVING,832,576,120,120
4,MOVING,744,617,115,115
4,MOVING,104,679,82,82
4,MOVING,443,688,96,96
4,MOVING,144,602,118,118
4,MOVING,585,697,108,108
4,MOVING,99,712,124,124
4,MOVING,584,732,247,247
4,MOVING,566,868,76,76
4,MOVING,357,872,91,91
4,MOVING,715,844,121,121
4,MOVING,653,1067,118,118
4,MOVING,719,1140,91,91
4,MOVING,706,975,135,135
4,MOVING,886,999,128,128
4,MOVING,54,829,134,134
4,MOVING,325,1052,149,149
4,RELEASING,872,1205,57,57
4,MOVING,872,1205,57,57
4,GRASPING,802,1242,144,144
4,MOVING,802,1242,144,144
5,MOVING,484,497,84,84
5,MOVING,608,602,87,87
5,MOVING,435,535,104,104
5,MOVING,109,685,76,76
5,MOVING,695,569,119,119
5,MOVING,428,683,110,110
5,MOVING,578,697,113,113
5,MOVING,90,709,141,141
5,RELEASING,669,997,49,49
5,MOVING,669,997,49,49
5,GRASPING,416,803,101,101
5,MOVING,416,803,101,101
5,MOVING,562,867,76,76
5,MOVING,739,1003,72,72
5,MOVING,719,848,112,112
5,MOVING,354,872,96,96
5,RELEASING,739,779,67,67
5,MOVING,739,779,67,67
5,GRASPING,64,791,88,88
5,MOVING,64,791,88,88
5,MOVING,565,954,83,83
5,MOVING,385,753,89,89
5,MOVING,885,1002,129,129
5,MOVING,53,821,141,141
5,MOVING,885,757,90,90
5,MOVING,647,1065,130,130
5,RELEASING,870,1205,62,62
5,MOVING,870,1205,62,62
5,GRASPING,725,1147,78,78
5,MOVING,725,1147,78,78
5,MOVING,914,1172,72,72
5,MOVING,813,1249,130,130
5,MOVING,707,1189,247,247
6,MOVING,467,588,93,93
6,MOVING,110,687,71,71
6,MOVING,480,500,86,86
6,MOVING,822,576,118,118
6,MOVING,744,626,107,107
6,MOVING,390,761,79,79
6,MOVING,609,503,99,99
6,RELEASING,738,781,69,69
6,MOVING,738,781,69,69
6,GRASPING,68,799,76,76
6,MOVING,68,799,76,76
6,MOVING,891,630,118,118
6,MOVING,698,830,124,124
6,MOVING,409,800,108,108
6,MOVING,426,684,115,115
6,RELEASING,667,998,48,48
6,MOVING,667,998,48,48
6,GRASPING,361,883,81,81
6,MOVING,361,883,81,81
6,MOVING,560,868,80,80
6,MOVING,718,1142,87,87
6,MOVING,712,1038,82,82
6,MOVING,912,1172,72,72
6,MOVING,506,891,94,94
6,MOVING,53,827,141,141
6,MOVING,362,913,141,141
6,MOVING,652,1070,119,119
6,MOVING,885,1002,139,139
6,MOVING,735,1201,224,224
6,RELEASING,868,1209,65,65
6,MOVING,868,1209,65,65
6,GRASPING,811,1246,133,133
6,MOVING,811,1246,133,133
6,MOVING,626,1230,130,130
7,MOVING,486,502,87,87
7,MOVING,104,685,79,79
7,MOVING,445,695,92,92
7,MOVING,589,707,99,99
7,MOVING,700,580,103,103
7,MOVING,454,576,114,114
7,RELEASING,738,782,62,62
7,MOVING,738,782,62,62
7,GRASPING,66,799,79,79
7,MOVING,66,799,79,79
7,MOVING,825,584,113,113
7,MOVING,388,760,84,84
7,MOVING,686,680,106,106
7,MOVING,876,760,94,94
7,MOVING,432,815,78,78
7,MOVING,393,795,124,124
7,MOVING,48,819,146,146
7,MOVING,563,865,78,78
7,MOVING,690,826,145,145
7,MOVING,352,877,96,96
7,MOVING,733,1003,76,76
7,MOVING,719,1146,87,87
7,MOVING,911,1174,71,71
7,MOVING,882,1007,128,128
7,MOVING,704,976,148,148
7,MOVING,788,1065,115,115
7,MOVING,639,1064,142,142
7,RELEASING,866,1210,63,63
7,MOVING,866,1210,63,63
7,GRASPING,316,1055,159,159
7,MOVING,316,1055,159,159
7,MOVING,817,1260,124,124
7,MOVING,626,1233,126,126
8,MOVING,479,499,90,90
8,MOVING,464,589,95,95
8,MOVING,431,543,102,102
8,MOVING,102,686,83,83
8,RELEASING,736,783,64,64
8,MOVING,736,783,64,64
8,GRASPING,442,696,96,96
8,MOVING,442,696,96,96
8,MOVING,381,758,98,98
8,MOVING,60,798,86,86
8,MOVING,721,855,106,106
8,MOVING,560,873,76,76
8,MOVING,412,807,102,102
8,MOVING,351,877,93,93
8,MOVING,501,892,100,100
8,MOVING,45,831,138,138
8,MOVING,719,993,106,106
8,MOVING,723,1150,79,79
8,MOVING,888,1012,122,122
8,MOVING,650,1074,121,121
8,MOVING,907,1175,75,75
8,RELEASING,868,1214,55,55
8,MOVING,868,1214,55,55
8,GRASPING,778,1048,173,173
8,MOVING,778,1048,173,173
8,MOVING,812,1258,131,131
8,MOVING,622,1236,125,125
9,MOVING,491,508,75,75
9,MOVING,459,588,98,98
9,MOVING,103,688,81,81
9,MOVING,614,615,72,72
9,MOVING,432,547,88,88
9,RELEASING,736,788,65,65
9,MOVING,736,788,65,65
9,GRASPING,387,764,79,79
9,MOVING,387,764,79,79
9,MOVING,64,800,82,82
9,MOVING,575,703,113,113
9,MOVING,889,766,83,83
9,MOVING,416,810,97,97
9,MOVING,726,749,92,92
9,RELEASING,668,1004,46,46
9,MOVING,668,1004,46,46
9,MOVING,737,1014,68,68
9,GRASPING,559,872,77,77
9,MOVING,559,872,77,77
9,MOVING,348,876,101,101
9,MOVING,511,904,86,86
9,MOVING,705,846,128,128
9,MOVING,565,966,79,79
9,MOVING,44,826,146,146
9,MOVING,717,1150,91,91
9,MOVING,660,1087,94,94
9,MOVING,879,1009,136,136
9,MOVING,706,977,155,155
9,RELEASING,866,1212,62,62
9,MOVING,866,1212,62,62
9,GRASPING,641,1067,144,144
9,MOVING,641,1067,144,144
9,MOVING,907,1175,74,74
9,MOVING,768,1227,181,181
9,MOVING,626,1232,123,123
10,MOVING,608,616,80,80
10,MOVING,101,690,79,79
10,MOVING,447,703,88,88
10,MOVING,441,579,119,119
10,MOVING,731,775,75,75
10,MOVING,831,589,115,115
10,MOVING,694,577,117,117
10,MOVING,743,636,100,100
10,MOVING,580,709,107,107
10,MOVING,94,724,120,120
10,MOVING,385,765,86,86
10,MOVING,64,801,82,82
10,MOVING,558,877,72,72
10,RELEASING,664,1004,51,51
10,MOVING,664,1004,51,51
10,GRASPING,384,794,142,142
10,MOVING,384,794,142,142
10,MOVING,355,882,90,90
10,MOVING,709,849,123,123
10,MOVING,564,965,81,81
10,MOVING,45,834,133,133
10,MOVING,824,956,92,92
10,MOVING,710,993,116,116
10,MOVING,883,1012,127,127
10,MOVING,650,1080,116,116
10,MOVING,717,1150,86,86
10,RELEASING,908,1180,70,70
10,MOVING,908,1180,70,70
10,MOVING,866,1215,59,59
10,GRASPING,808,1264,129,129
10,MOVING,808,1264,129,129
11,MOVING,475,506,90,90
11,MOVING,614,519,89,89
11,MOVING,477,605,71,71
11,MOVING,523,533,119,119
11,MOVING,437,697,100,100
11,MOVING,822,588,116,116
11,MOVING,697,583,106,106
11,MOVING,106,692,82,82
11,MOVING,444,584,113,113
11,RELEASING,732,790,61,61
11,MOVING,732,790,61,61
11,GRASPING,736,632,112,112
11,MOVING,736,632,112,112
11,MOVING,385,769,82,82
11,MOVING,64,807,79,79
11,MOVING,575,708,116,116
11,MOVING,92,729,118,118
11,MOVING,411,809,101,101
11,MOVING,658,795,142,142
11,RELEASING,661,1007,49,49
11,MOVING,661,1007,49,49
11,GRASPING,557,875,79,79
11,MOVING,557,875,79,79
11,MOVING,710,856,114,114
11,MOVING,513,905,84,84
11,MOVING,345,876,103,103
11,MOVING,48,834,133,133
11,MOVING,332,1031,79,79
11,MOVING,715,1154,85,85
11,MOVING,700,989,134,134
11,MOVING,646,1078,126,126
11,MOVING,883,1020,130,130
11,MOVING,765,1056,154,154
11,RELEASING,908,1181,70,70
11,MOVING,908,1181,70,70
11,GRASPING,312,1065,150,150
11,MOVING,312,1065,150,150
11,RELEASING,864,1216,63,63
11,MOVING,864,1216,63,63
11,GRASPING,701,1187,262,262
11,MOVING,701,1187,262,262
11,MOVING,811,1264,118,118
12,MOVING,490,513,80,80
12,MOVING,606,513,111,111
12,MOVING,102,695,78,78
12,MOVING,460,597,95,95
12,MOVING,388,772,79,79
12,MOVING,688,693,95,95
12,MOVING,425,694,111,111
12,MOVING,429,547,101,101
12,MOVING,569,706,120,120
12,MOVING,86,731,120,120
12,RELEASING,731,789,67,67
12,MOVING,731,789,67,67
12,GRASPING,815,583,134,134
12,MOVING,815,583,134,134
12,MOVING,400,808,114,114
12,MOVING,556,879,77,77
12,MOVING,64,809,79,79
12,MOVING,353,892,83,83
12,MOVING,874,767,98,98
12,MOVING,709,857,120,120
12,MOVING,492,898,99,99
12,RELEASING,737,1020,64,64
12,MOVING,737,1020,64,64
12,GRASPING,48,841,128,128
12,MOVING,48,841,128,128
12,RELEASING,812,1022,66,66
12,MOVING,812,1022,66,66
12,GRASPING,700,1042,84,84
12,MOVING,700,1042,84,84
12,RELEASING,864,1220,58,58
12,MOVING,864,1220,58,58
12,GRASPING,718,1157,80,80
12,MOVING,718,1157,80,80
12,MOVING,650,1082,118,118
12,MOVING,879,1014,134,134
12,MOVING,316,1074,148,148
12,RELEASING,907,1184,70,70
12,MOVING,907,1184,70,70
12,GRASPING,780,1240,171,171
12,MOVING,780,1240,171,171
13,RELEASING,147,603,52,52
13,MOVING,147,603,52,52
13,MOVING,265,551,63,63
13,GRASPING,617,525,88,88
13,MOVING,617,525,88,88
13,MOVING,472,511,90,90
13,MOVING,458,598,94,94
13,MOVING,385,772,82,82
13,MOVING,104,694,81,81
13,MOVING,698,586,108,108
13,RELEASING,733,794,65,65
13,MOVING,733,794,65,65
13,GRASPING,813,588,119,119
13,MOVING,813,588,119,119
13,MOVING,137,618,120,120
13,MOVING,423,695,114,114
13,MOVING,582,716,105,105
13,MOVING,62,808,83,83
13,MOVING,95,732,114,114
13,MOVING,407,812,107,107
13,RELEASING,663,1010,47,47
13,MOVING,663,1010,47,47
13,GRASPING,557,879,78,78
13,MOVING,557,879,78,78
13,MOVING,722,756,101,101
13,MOVING,351,888,91,91
13,MOVING,702,855,128,128
13,MOVING,495,902,104,104
13,MOVING,44,835,141,141
13,MOVING,700,1044,86,86
13,MOVING,713,1157,87,87
13,MOVING,875,1014,139,139
13,MOVING,310,1070,147,147
13,MOVING,642,1079,134,134
13,MOVING,906,1184,72,72
13,MOVING,750,1228,195,195
14,MOVING,474,511,93,93
14,MOVING,459,600,91,91
14,MOVING,605,619,87,87
14,MOVING,824,595,126,126
14,MOVING,557,885,75,75
14,RELEASING,734,796,64,64
14,MOVING,734,796,64,64
14,GRASPING,405,814,107,107
14,MOVING,405,814,107,107
14,MOVING,575,711,114,114
14,MOVING,60,810,82,82
14,MOVING,381,768,94,94
14,MOVING,92,714,141,141
14,MOVING,873,774,94,94
14,MOVING,45,842,135,135
14,MOVING,704,859,124,124
14,MOVING,352,894,86,86
14,RELEASING,661,1015,47,47
14,MOVING,661,1015,47,47
14,GRASPING,489,898,112,112
14,MOVING,489,898,112,112
14,RELEASING,862,1223,69,69
14,MOVING,862,1223,69,69
14,GRASPING,710,1158,89,89
14,MOVING,710,1158,89,89
14,RELEASING,908,1191,65,65
14,MOVING,908,1191,65,65
14,GRASPING,369,1097,84,84
14,MOVING,369,1097,84,84
14,MOVING,876,1015,139,139
14,MOVING,693,982,149,149
14,MOVING,632,1079,157,157
14,MOVING,782,1079,156,156
14,MOVING,798,1256,144,144
15,MOVING,620,532,82,82
15,MOVING,479,516,85,85
15,MOVING,452,597,106,106
15,MOVING,432,548,103,103
15,MOVING,138,641,94,94
15,MOVING,824,600,116,116
15,MOVING,107,700,78,78
15,MOVING,438,708,94,94
15,MOVING,601,618,90,90
15,RELEASING,729,801,58,58
15,MOVING,729,801,58,58
15,GRASPING,383,773,86,86
15,MOVING,383,773,86,86
15,MOVING,578,720,107,107
15,MOVING,62,813,84,84
15,MOVING,431,833,74,74
15,MOVING,708,865,115,115
15,MOVING,557,883,76,76
15,MOVING,389,805,132,132
15,MOVING,784,793,177,177
15,MOVING,352,893,90,90
15,MOVING,54,846,127,127
15,MOVING,488,904,100,100
15,MOVING,641,1087,128,128
15,MOVING,715,1163,81,81
15,MOVING,370,1100,83,83
15,MOVING,904,1189,72,72
15,MOVING,770,1244,167,167
15,MOVING,617,1242,135,135
16,MOVING,487,519,80,80
16,MOVING,614,531,103,103
16,MOVING,135,638,98,98
16,MOVING,432,557,91,91
16,MOVING,104,701,80,80
16,MOVING,453,604,100,100
16,RELEASING,732,800,65,65
16,MOVING,732,800,65,65
16,GRASPING,434,708,101,101
16,MOVING,434,708,101,101
16,MOVING,379,772,93,93
16,MOVING,889,662,99,99
16,MOVING,814,593,125,125
16,MOVING,685,703,97,97
16,MOVING,62,815,79,79
16,MOVING,578,715,114,114
16,MOVING,724,763,95,95
16,MOVING,99,742,110,110
16,MOVING,410,820,100,100
16,MOVING,556,887,76,76
16,MOVING,713,867,111,111
16,RELEASING,660,1016,50,50
16,MOVING,660,1016,50,50
16,GRASPING,347,888,98,98
16,MOVING,347,888,98,98
16,MOVING,50,851,129,129
16,MOVING,716,1166,80,80
16,MOVING,875,1020,139,139
16,MOVING,644,1089,130,130
16,RELEASING,863,1230,59,59
16,MOVING,863,1230,59,59
16,GRASPING,697,988,166,166
16,MOVING,697,988,166,166
16,MOVING,616,1241,137,137
16,MOVING,818,1284,113,113
17,MOVING,469,514,96,96
17,MOVING,612,523,99,99
17,MOVING,457,604,100,100
17,MOVING,435,566,83,83
17,MOVING,103,702,82,82
17,MOVING,388,781,78,78
17,RELEASING,731,802,59,59
17,MOVING,731,802,59,59
17,GRASPING,429,706,106,106
17,MOVING,429,706,106,106
17,MOVING,825,598,118,118
17,MOVING,135,615,127,127
17,MOVING,884,658,108,108
17,MOVING,574,721,113,113
17,MOVING,65,814,82,82
17,MOVING,406,818,110,110
17,MOVING,713,870,110,110
17,RELEASING,659,1019,50,50
17,MOVING,659,1019,50,50
17,GRASPING,557,887,79,79
17,MOVING,557,887,79,79
17,MOVING,349,894,91,91
17,MOVING,48,848,134,134
17,MOVING,874,1019,128,128
17,MOVING,719,1170,77,77
17,RELEASING,862,1230,61,61
17,MOVING,862,1230,61,61
17,GRASPING,517,948,144,144
17,MOVING,517,948,144,144
17,MOVING,644,1092,120,120
17,RELEASING,907,1193,70,70
17,MOVING,907,1193,70,70
17,GRASPING,619,1259,118,118
17,MOVING,619,1259,118,118
17,MOVING,761,1249,183,183
18,MOVING,618,536,90,90
18,MOVING,474,520,90,90
18,MOVING,463,608,90,90
18,MOVING,530,542,131,131
18,MOVING,106,703,78,78
18,MOVING,831,605,124,124
18,MOVING,736,643,117,117
18,MOVING,579,721,111,111
18,MOVING,884,786,87,87
18,MOVING,68,820,74,74
18,MOVING,686,704,97,97
18,MOVING,425,705,116,116
18,MOVING,383,778,86,86
18,MOVING,557,888,79,79
18,MOVING,351,898,91,91
18,RELEASING,662,1022,46,46
18,MOVING,662,1022,46,46
18,GRASPING,388,807,130,130
18,MOVING,388,807,130,130
18,MOVING,49,849,133,133
18,MOVING,483,900,121,121
18,MOVING,703,866,130,130
18,MOVING,821,970,91,91
18,MOVING,730,1025,74,74
18,MOVING,703,1052,88,88
18,MOVING,718,1169,81,81
18,MOVING,876,1021,134,134
18,MOVING,642,1086,139,139
18,RELEASING,906,1196,69,69
18,MOVING,906,1196,69,69
18,GRASPING,620,1252,130,130
18,MOVING,620,1252,130,130
18,MOVING,761,1247,186,186
19,MOVING,491,524,72,72
19,MOVING,608,529,100,100
19,MOVING,460,606,96,96
19,MOVING,703,599,101,101
19,MOVING,835,607,119,119
19,RELEASING,298,779,66,66
19,MOVING,298,779,66,66
19,MOVING,893,823,58,58
19,GRASPING,106,708,75,75
19,MOVING,106,708,75,75
19,MOVING,385,778,87,87
19,MOVING,884,785,86,86
19,MOVING,556,889,80,80
19,MOVING,424,702,114,114
19,MOVING,578,720,115,115
19,MOVING,722,876,101,101
19,MOVING,90,729,128,128
19,MOVING,401,818,115,115
19,MOVING,350,898,92,92
19,MOVING,636,792,161,161
19,MOVING,472,896,133,133
19,RELEASING,663,1020,48,48
19,MOVING,663,1020,48,48
19,GRASPING,45,845,140,140
19,MOVING,45,845,140,140
19,MOVING,718,1170,82,82
19,MOVING,905,1196,71,71
19,MOVING,875,1025,142,142
19,MOVING,638,1085,144,144
19,MOVING,697,993,144,144
19,MOVING,305,1066,163,163
19,MOVING,779,1259,160,160
20,MOVING,212,503,93,93
20,MOVING,605,527,102,102
20,MOVING,441,716,91,91
20,MOVING,471,613,84,84
20,MOVING,697,598,108,108
20,RELEASING,732,802,66,66
20,MOVING,732,802,66,66
20,GRASPING,824,602,118,118
20,MOVING,824,602,118,118
20,MOVING,131,617,129,129
20,MOVING,738,648,113,113
20,MOVING,386,777,89,89
20,MOVING,562,893,72,72
20,MOVING,65,820,76,76
20,RELEASING,661,1022,50,50
20,MOVING,661,1022,50,50
20,GRASPING,428,835,79,79
20,MOVING,428,835,79,79
20,MOVING,86,728,134,134
20,MOVING,714,870,113,113
20,MOVING,656,807,133,133
20,MOVING,355,900,90,90
20,MOVING,48,849,135,135
20,MOVING,502,914,95,95
20,MOVING,708,1063,78,78
20,MOVING,716,1169,87,87
20,MOVING,876,1028,136,136
20,MOVING,650,1097,126,126
20,MOVING,305,1069,166,166
20,RELEASING,910,1198,68,68
20,MOVING,910,1198,68,68
20,GRASPING,782,1261,161,161
20,MOVING,782,1261,161,161
21,RELEASING,760,600,46,46
21,MOVING,760,600,46,46
21,GRASPING,478,522,86,86
21,MOVING,478,522,86,86
21,MOVING,218,511,88,88
21,MOVING,462,607,100,100
21,MOVING,428,555,114,114
21,MOVING,697,598,110,110
21,MOVING,826,600,126,126
21,MOVING,97,736,122,122
21,MOVING,575,720,119,119
21,MOVING,415,828,99,99
21,MOVING,382,777,93,93
21,MOVING,65,817,81,81
21,MOVING,563,895,71,71
21,MOVING,712,871,117,117
21,RELEASING,663,1022,51,51
21,MOVING,663,1022,51,51
21,GRASPING,356,898,93,93
21,MOVING,356,898,93,93
21,MOVING,38,845,152,152
21,MOVING,883,1032,135,135
21,MOVING,802,1089,102,102
21,MOVING,720,1171,83,83
21,MOVING,654,1100,116,116
21,MOVING,491,1108,163,163
21,MOVING,796,1266,148,148
21,MOVING,626,1257,123,123
22,MOVING,489,524,81,81
22,MOVING,619,532,94,94
22,MOVING,464,609,97,97
22,RELEASING,736,804,68,68
22,MOVING,736,804,68,68
22,GRASPING,105,704,83,83
22,MOVING,105,704,83,83
22,MOVING,690,595,121,121
22,MOVING,825,601,127,127
22,MOVING,692,707,98,98
22,MOVING,385,779,87,87
22,MOVING,67,820,78,78
22,MOVING,425,704,119,119
22,MOVING,585,727,110,110
22,MOVING,564,884,78,78
22,MOVING,101,741,116,116
22,MOVING,427,832,91,91
22,MOVING,716,872,114,114
22,RELEASING,667,1024,48,48
22,MOVING,667,1024,48,48
22,GRASPING,351,892,98,98
22,MOVING,351,892,98,98
22,MOVING,52,853,135,135
22,MOVING,721,1172,85,85
22,RELEASING,913,1203,66,66
22,MOVING,913,1203,66,66
22,GRASPING,883,1032,132,132
22,MOVING,883,1032,132,132
22,MOVING,644,1093,132,132
22,MOVING,636,1263,116,116
22,MOVING,780,1261,166,166
23,MOVING,477,521,94,94
23,MOVING,222,508,92,92
23,MOVING,624,538,95,95
23,MOVING,618,636,73,73
23,MOVING,444,718,93,93
23,MOVING,704,602,108,108
23,MOVING,449,596,124,124
23,MOVING,828,602,127,127
23,MOVING,690,704,105,105
23,MOVING,387,780,88,88
23,MOVING,582,725,114,114
23,MOVING,565,895,76,76
23,RELEASING,669,1026,45,45
23,MOVING,669,1026,45,45
23,GRASPING,877,785,94,94
23,MOVING,877,785,94,94
23,MOVING,718,874,113,113
23,MOVING,411,825,109,109
23,MOVING,669,818,114,114
23,MOVING,363,902,94,94
23,MOVING,53,848,139,139
23,MOVING,826,975,95,95
23,MOVING,713,1065,81,81
23,MOVING,720,1171,85,85
23,MOVING,888,1093,78,78
23,MOVING,702,1003,132,132
23,RELEASING,914,1201,68,68
23,MOVING,914,1201,68,68
23,GRASPING,653,1096,115,115
23,MOVING,653,1096,115,115
23,RELEASING,868,1232,64,64
23,MOVING,868,1232,64,64
23,GRASPING,805,1271,149,149
23,MOVING,805,1271,149,149
24,MOVING,491,525,82,82
24,MOVING,618,636,78,78
24,MOVING,637,553,81,81
24,MOVING,465,608,97,97
24,MOVING,831,608,112,112
24,MOVING,704,600,107,107
24,MOVING,419,829,100,100
24,MOVING,393,783,86,86
24,MOVING,586,725,115,115
24,MOVING,568,898,71,71
24,MOVING,68,818,89,89
24,MOVING,731,768,101,101
24,MOVING,102,746,113,113
24,MOVING,53,859,124,124
24,MOVING,718,874,116,116
24,RELEASING,670,1026,48,48
24,MOVING,670,1026,48,48
24,GRASPING,810,818,149,149
24,MOVING,810,818,149,149
24,MOVING,491,906,113,113
24,RELEASING,825,1043,63,63
24,MOVING,825,1043,63,63
24,GRASPING,708,1055,85,85
24,MOVING,708,1055,85,85
24,MOVING,727,1174,81,81
24,MOVING,533,961,129,129
24,RELEASING,916,1202,65,65
24,MOVING,916,1202,65,65
24,MOVING,872,1236,64,64
24,GRASPING,707,1001,135,135
24,MOVING,707,1001,135,135
24,MOVING,886,1035,135,135
24,MOVING,650,1100,133,133
24,MOVING,823,1288,120,120
24,MOVING,721,1220,231,231
25,MOVING,498,531,74,74
25,MOVING,444,568,87,87
25,MOVING,112,708,79,79
25,MOVING,448,719,95,95
25,MOVING,465,611,99,99
25,MOVING,829,605,123,123
25,MOVING,708,600,109,109
25,MOVING,395,785,84,84
25,RELEASING,742,807,61,61
25,MOVING,742,807,61,61
25,GRASPING,748,656,103,103
25,MOVING,748,656,103,103
25,MOVING,75,824,74,74
25,MOVING,412,823,110,110
25,MOVING,569,897,76,76
25,RELEASING,672,1026,49,49
25,MOVING,672,1026,49,49
25,GRASPING,105,748,115,115
25,MOVING,105,748,115,115
25,MOVING,369,909,81,81
25,MOVING,670,815,129,129
25,MOVING,717,875,120,120
25,MOVING,517,922,85,85
25,MOVING,712,1063,85,85
25,MOVING,726,1175,83,83
25,MOVING,898,1043,130,130
25,MOVING,708,998,146,146
25,RELEASING,875,1239,59,59
25,MOVING,875,1239,59,59
25,GRASPING,789,1085,161,161
25,MOVING,789,1085,161,161
25,MOVING,654,1098,130,130
25,MOVING,831,1293,112,112
25,MOVING,733,1234,221,221
26,MOVING,497,530,79,79
26,MOVING,475,614,91,91
26,MOVING,621,636,79,79
26,MOVING,445,566,91,91
26,MOVING,118,706,79,79
26,MOVING,707,607,100,100
26,MOVING,843,611,111,111
26,MOVING,73,820,83,83
26,MOVING,747,653,106,106
26,MOVING,434,712,112,112
26,MOVING,567,890,82,82
26,MOVING,421,832,101,101
26,MOVING,395,787,90,90
26,MOVING,733,777,98,98
26,MOVING,673,807,141,141
26,MOVING,714,873,129,129
26,MOVING,346,891,113,113
26,MOVING,56,853,140,140
26,MOVING,514,918,96,96
26,MOVING,103,730,131,131
26,MOVING,731,1177,79,79
26,MOVING,654,1097,126,126
26,MOVING,710,1003,138,138
26,MOVING,890,1041,137,137
26,MOVING,789,1082,158,158
26,RELEASING,923,1204,68,68
26,MOVING,923,1204,68,68
26,GRASPING,838,1299,102,102
26,MOVING,838,1299,102,102
